stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0801GAC,,Gacio Junior Academy,-1.23856,36.72642,,, , 
0811KAM,,Kamutii Car Wash,-1.234571,36.714712,,, , 
0801KAM,,Kamutii-Ini,-1.229795,36.70979,,, , 
0801MOS,,Modern Oil Service Station,-1.229024,36.709134,,, , 
0801KIG,,Kigeero-Mwisho,-1.224947,36.705573,,, , 
0811WAG,,Wangige,-1.220044,36.712365,,, , 
0800TOT,,Total Wangige,-1.220756,36.712077,,, , 
0800ACC,,Accacia Junction(Kingeero -Mwisho),-1.224559,36.706424,,, , 
0800RGR,,Rungiri,-1.229827,36.70987,,, , 
0810KAM,,Kamutii-Ini,-1.23116,36.711048,,, , 
0810NDG,,Ndongoro,-1.234791,36.715071,,, , 
0800KAS,,Kasio,-1.238508,36.726314,,, , 
0810KRC,,Kabete Rehabilitation Center,-1.238917,36.731366,,, , 
0810UON,,University Of Nairobi School Of Business,-1.239652,36.740087,,, , 
0810POS,,Lower Kabete Posta,-1.240106,36.745337,,, , 
0800KSP,,Kabete Springs,-1.240795,36.751152,,, , 
0800PEP,,Peponi House Preparatory,-1.243591,36.760732,,, , 
0801LVW,,Lake View,-1.24366,36.76824,,, , 
0801KIA,,Kia,-1.23913,36.76506,,, , 
0801KRW,,Kirawa Road,-1.23698,36.76024,,, , 
0801KSR,,New Kitisuru Estate/Total,-1.23566,36.74906,,, , 
0811MWM,,Mwimuto,-1.23486,36.74734,,, , 
0801AGM,,Ack Assemblies Of God Mwimuto,-1.23433,36.74564,,, , 
0801KNN,,Kanini,-1.23412,36.74458,,, , 
0801BCM,,Bluechip Apartments/Mwimuto Pefa/Tumaini Gardens,-1.23361,36.74215,,, , 
0811KRH,,Kwa Rhoda,-1.23291,36.73895,,, , 
0801OMH,,Oasis Mission Hospital,-1.23249,36.73767,,, , 
0801LKM,,Lekamu,-1.22883,36.73175,,, , 
0801KBU,,Kibichiku Centre,-1.22791,36.73042,,, , 
0801KHC,,Kiambu Institute Of Hotels And Catering/Valence School,-1.22438,36.72464,,, , 
0811AKK,,Ack Kibichiku,-1.2234,36.72218,,, , 
0801WHC,,Wangige Health Centre,-1.22177,36.71793,,, , 
0800ACA,,Acacia/Wangige,-1.2207,36.71522,,, , 
0810ACC,,Acacia/Wangige,-1.221,36.71576,,, , 
0800KMC,,Kiahuria Medical Clinic/Mama Symo Kiosk,-1.22161,36.71743,,, , 
0800TCB,,Tcbe,-1.22197,36.71838,,, , 
0800ACB,,"Ack, Bidii Premier School",-1.22278,36.72054,,, , 
0800WHC,,Wangige Health Centre,-1.22299,36.72104,,, , 
0810WHC,,Wangige Health Centre,-1.22365,36.72282,,, , 
0800KHC,,Kiambu Institute Of Hostels And Catering,-1.22434,36.72466,,, , 
0800KBY,,Kabay/Msamaria Mwema Children'S Home,-1.22627,36.72825,,, , 
0800KKC,,Kibichiku Centre,-1.22768,36.73018,,, , 
0800LKM,,Lekamu,-1.22873,36.73164,,, , 
0800ACH,,Ack Kibichiku,-1.23044,36.73404,,, , 
0810OMH,,Oasis Mission Hospital,-1.23252,36.7379,,, , 
0800MMS,,Mwimuto Salvation Army/Pefa/Bluechip Apartments,-1.23339,36.74133,,, , 
0800KNN,,Kanini,-1.23408,36.74466,,, , 
0800MWM,,Mwimuto,-1.23478,36.74738,,, , 
0810MWM,,Mwimuto,-1.23507,36.748,,, , 
0800TAC,,Total/Ack Mwimuto,-1.23533,36.74858,,, , 
0800NKE,,New Kitisuru Estate,-1.23576,36.74948,,, , 
0800KWR,,Kirawa Road,-1.23779,36.761,,, , 
0800KIA,,KIA,-1.23898,36.76503,,, , 
0800LVW,,Lake View,-1.24381,36.76821,,, , 
0810ZEN,,Zen Garden,-1.24528,36.76913,,, , 
0800HVW,,Hill View,-1.24639,36.77447,,, , 
0800BYP,,Bypass,-1.24741,36.77904,,, , 
0800KBL,,Kabete Lane/Total Spring Valley,-1.25419,36.7928,,, , 
0800BRD,,Brookside Drive,-1.2556,36.79766,,, , 
0800PPN,,Peponi Road,-1.25939,36.80195,,, , 
0800SRT,,Sarit Center,-1.260787,36.802791,,, , 
0800WST,,Westlands,-1.26176,36.803678,,, , 
0800LUN,,Lunapark,-1.263331,36.806535,,, , 
0800MAY,,Mayfair,-1.263458,36.808186,,, , 
0800TTM,,Total Mayfair,-1.263498,36.809221,,, , 
0800IMP,,Impala Hotel,-1.264075,36.810185,,, , 
0800MPS,,Mp Shah,-1.26482,36.811256,,, , 
0800PPT,,Police Post Parklands,-1.265185,36.811861,,, , 
0800KLH,,K1,-1.268386,36.812178,,, , 
0800PSC,,Parklands Sports Club,-1.269484,36.812382,,, , 
0810MSM,,Museum,-1.272516,36.815132,,, , 
0800SHK,,Shirika House,-1.273255,36.816427,,, , 
0800NGR,,Ngara Flyover Bottom,-1.277281,36.821147,,, , 
0412MKD,,Makadara,-1.296451,36.862606,,, , 
0401BDG,,Bridge,-1.27171,36.88135,,, , 
0401LUM,,Lumumba Madukani,-1.292253,36.869728,,, , 
0401JNB,,Junction,-1.289733,36.875458,,, , 
0401MTP,,Metropolitan Hospital,-1.288246,36.874672,,, , 
0401BRG,,Buru Buru Girls,-1.286377,36.874051,,, , 
0401HRB,,Harambee,-1.285141,36.873807,,, , 
0411HRB,,Harambee,-1.284591,36.873625,,, , 
0401HUJ,,Harambee Uhuru Junction,-1.28188,36.871372,,, , 
0401KBU,,Kiambiu,-1.280591,36.871026,,, , 
0401KCT,,Kobil Calvary Temple,-1.27887,36.872215,,, , 
0401NBP,,Neighbours Buruburu Phase 1,-1.277615,36.875755,,, , 
0401BPR,,Buruburu 1 Primary School,-1.275435,36.87744,,, , 
0411BP1,,Phase 1 Stage,-1.272672,36.877445,,, , 
0401RPL,,Raphael,-1.272217,36.87739,,, , 
0411SOS,,SOS,-1.271622,36.878287,,, , 
0401MWS,,Outer Mwisho,-1.271684,36.879309,,, , 
0400TTL,,Total,-1.270318,36.880947,,, , 
0400MYK,,Mayaka,-1.266875,36.880084,,, , 
0401HMN,,Harmony,-1.266028,36.879881,,, , 
0401RDB,,Rounda,-1.262318,36.878902,,, ,0014KRA
0401KCB,,KCB,-1.259332,36.878897,,, , 
0401EQY,,Equity,-1.258307,36.87886,,, , 
0401KSN,,Kanisani,-1.257172,36.878816,,, , 
0403BNG,,Kariobangi,-1.256664,36.878845,,, , 
0400KCB,,KCB,-1.259294,36.878909,,, , 
0403RAU,,Rounda,-1.26271,36.87912,,, , 
0400HMN,,Harmony,-1.265797,36.879828,,, , 
0401MYK,,Mayaka,-1.26679,36.88013,,, , 
0400PIO,,Pioneer Estate,-1.267833,36.880376,,, , 
0401TTL,,Total,-1.269783,36.880898,,, , 
0400TMW,,Outer Mwisho,-1.271725,36.879305,,, , 
0400PSG,,Phase 1 Stage,-1.272407,36.877518,,, , 
0400PSM,,Phase 1 Monument,-1.274204,36.877514,,, , 
0400BPS,,Buruburu 1 Primary School,-1.275405,36.877489,,, , 
0400BRB,,Buruburu Roundabout,-1.277372,36.87734,,, , 
0400BNB,,Neighbours Phase 1,-1.27771,36.875698,,, , 
0400BKB,,Kiambiu,-1.278592,36.872755,,, , 
0400UJN,,Harambee Uhuru Junction,-1.281935,36.871553,,, , 
0400HRB,,Harambee,-1.283695,36.873042,,, , 
0410HRB,,Harambee,-1.284973,36.873887,,, , 
0410BRG,,Buruburu Girls,-1.286088,36.874025,,, , 
0400MTP,,Metropolitan Hospital,-1.287683,36.874441,,, , 
0410MAK,,Market,-1.288553,36.874986,,, , 
0400LMS,,Lumumba Shops,-1.292329,36.869708,,, , 
0400N10,,Number 10,-1.293139,36.867177,,, , 
0400HDH,,Hodihodi,-1.29309,36.866034,,, , 
0400FDS,,Friends Centre,-1.29346,36.864653,,, , 
0400PS1,,Maringo Phase1,-1.293352,36.862728,,, , 
0402MWH,,Makadara/Mwisho,-1.296118,36.862166,,, , 
0412NAI,,Umoja Stage,-1.296393,36.886606,,, , 
0411MUT,,Mtindwa,-1.28512,36.883921,,, , 
0401CLX,,Caltex,-1.278327,36.882877,,, , 
0401UMJ,,Umoja Junction,-1.276388,36.886054,,, , 
0401UM3,,Umoja 3,-1.274166,36.894854,,, , 
0401MLH,,Mama Lucy,-1.272892,36.89732,,, , 
0401SPL,,Supa Loaf,-1.269006,36.901947,,, , 
0401KOJ,,Koma Junction,-1.26546,36.904551,,, , 
0401VWP,,View Park,-1.266782,36.906233,,, , 
0411IFB,,Infill B,-1.26612,36.90682,,, , 
0401IFB,,Infill B,-1.26579,36.90711,,, , 
0401S3B,,Sector 3B,-1.26513,36.90769,,, , 
0411RND,,Rounda,-1.26424,36.90834,,, , 
0401P1M,,Phase1  Market,-1.26243,36.9103,,, , 
0411P1M,,Phase1  Market,-1.26219,36.9106,,, , 
0401MVC,,Mvinje Court,-1.26178,36.91165,,, , 
0401MKC,,Mukokoa Court,-1.262199,36.912699,,, , 
0401MSC,,Msisi Court,-1.262869,36.913268,,, , 
0401MBC,,Mbuyu Court,-1.2633,36.91375,,, , 
0401MPC,,Msaponi Court,-1.26368,36.91417,,, , 
0411MPC,,Msaponi Court,-1.26399,36.9145,,, , 
0403MKC,,Mkanju Court,-1.26413,36.91478,,, , 
0400SP1,,Step 1,-1.26518,36.91656,,, , 
0400TSH,,Tushauriane,-1.26644,36.9161,,, , 
0410TSH,,Tushauriane,-1.26719,36.91544,,, , 
0400KNS,,Kanisani,-1.269092,36.913476,,, , 
0400RND,,Rounda,-1.264403,36.908316,,, , 
0400S3B,,Sector 3B,-1.265207,36.90773,,, , 
0400VPK,,View Park,-1.26695,36.906144,,, , 
0400KMJ,,Kona/Junction,-1.265559,36.904639,,, , 
0400MLH,,Mama Lucy Hospital,-1.273022,36.897279,,, , 
0400EST,,East Capital,-1.275294,36.891604,,, , 
0400UMJ,,Junction /Umoja,-1.275972,36.887153,,, , 
0400CLX,,Caltex,-1.27863,36.882912,,, , 
0410MUT,,Mtindwa,-1.285453,36.884186,,, , 
0400STL,,Stella,-1.289596,36.885163,,, , 
0412CAR,,Church Army,-1.29475,36.85326,,, , 
0411RIK,,Rikana,-1.293424,36.85213,,, , 
0411JNV,,Jana Villa,-1.291903,36.852417,,, , 
0401BFR,,Biafra,-1.286501,36.851676,,, , 
0411BFR,,Biafra,-1.286449,36.85167,,, , 
0411SNC,,Suncity,-1.28568,36.851605,,, , 
0403JOS,,Joster,-1.282806,36.851112,,, , 
0400SNC,,Suncity,-1.285452,36.85161,,, , 
0400BFR,,Biafra,-1.286574,36.851751,,, , 
0400JNV,,Jana Villa,-1.289892,36.852357,,, , 
0410JNV,,Jana Villa,-1.291911,36.852481,,, , 
0410RIK,,Rikana,-1.293439,36.852278,,, , 
0008MUT,,Muthurwa,-1.288049,36.833947,,,1, 
0412MTW,,Muthurwa,-1.288449,36.834243,,, ,0008MUT
0411CST,,City Stadium Stage,-1.29237,36.84373,,, , 
0411SMY,,Shauri Moyo,-1.29288,36.846,,, , 
0411MZW,,Maziwa,-1.2936,36.8492,,, , 
0401RKN,,Rikana,-1.294013,36.851153,,, , 
0411CAR,,Church Army,-1.29454,36.85315,,, , 
0411PST,,Posta,-1.29528,36.85678,,, , 
0401UJR,,Uchumi Jogoo Road,-1.29642,36.86237,,, , 
0401KOT,,Kotini,-1.296118,36.86203,,, , 
0401PS1,,Maringo Phase1,-1.293303,36.862738,,, , 
0401FDS,,Friends Centre,-1.293403,36.864591,,, , 
0401HDH,,Hodihodi,-1.293019,36.866085,,, , 
0401N10,,No 10,-1.293061,36.867141,,, , 
0401JUC,,Junction,-1.292078,36.868654,,, , 
0401LHS,,Lumumba Hosptial,-1.291841,36.87144,,, , 
0403LMS,,Mwisho,-1.290631,36.873744,,, , 
0400KOT,,Kotini,-1.29508,36.862289,,, , 
0410MKD,,Makadara,-1.29657,36.86223,,, , 
0410DCJ,,DC Jogoo Road,-1.296536,36.8621,,, , 
0400UJR,,Uchumi Jogoo Road,-1.29618,36.86031,,, , 
0410PST,,Posta,-1.29565,36.85747,,, , 
0400MKG,,Makongeni,-1.294254,36.851282,,, , 
0400MZW,,Maziwa,-1.293841,36.849383,,, , 
0410KLL,,Kaloleni,-1.29304,36.84563,,, , 
0410CST,,City Stadium Stage,-1.29239,36.84268,,, , 
0014KRA,,Kariobangi Round About,-1.262408,36.879051,,,1, 
0402KY1,,Kayole 1,-1.26202,36.91967,,, , 
0400JNC,,Junction,-1.26347,36.92213,,, , 
0410JNC,,Junction,-1.2636,36.92242,,, , 
0400KPS,,Kayole Police,-1.26433,36.92351,,, , 
0400POS,,Post/Mihang'o,-1.26531,36.92328,,, , 
0410K1M,,Kayole 1 Market,-1.2663,36.92266,,, , 
0400KON,,Kona,-1.26865,36.92063,,, , 
0410KCF,,Kwa Chief,-1.27186,36.91872,,, , 
0400SBA,,Sabasaba,-1.27306,36.91822,,, , 
0400MRA,,Maria,-1.27431,36.91784,,, , 
0400RST,,Raster,-1.27537,36.91743,,, , 
0410RST,,Raster,-1.27588,36.91713,,, , 
0400PMR,,Prime Rose,-1.27635,36.91676,,, , 
0400NYD,,Nyando,-1.27736,36.91589,,, , 
0400KOI,,Kioi,-1.2792,36.91541,,, , 
0400SWT,,Soweto,-1.28144,36.91476,,, , 
0400PST,,Post,-1.28105,36.91374,,, , 
0400MSB,,Masimba,-1.27818,36.90797,,, , 
0410MSB,,Masimba,-1.27893,36.90723,,, , 
0400BER,,Bee Centre/Roundabt,-1.28305,36.90249,,, , 
0410NSE,,Nasra Estate,-1.27978,36.90098,,, , 
0400UM2,,Umoja 2,-1.27932,36.89808,,, , 
0400KWC,,Kwa Chief,-1.28017,36.89628,,, , 
0410KWC,,Kwa Chief,-1.27935,36.89591,,, , 
0400VSP,,Visa Place,-1.27804,36.89521,,, , 
0400OOJ,,Olomboni Junction,-1.2778,36.8925,,, , 
0400JNT,,Junction,-1.2785,36.88914,,, , 
0410CRN,,Charina,-1.27692,36.88785,,, , 
0400UJJ,,Umoja Junction,-1.27602,36.88728,,, , 
0401UJJ,,Umoja Junction,-1.27597,36.88731,,, , 
0411CRN,,Charina,-1.27765,36.88861,,, , 
0401JNT,,Junction,-1.27847,36.8892,,, , 
0401PCK,,Peacock,-1.27831,36.89034,,, , 
0401OLJ,,Olomboni Junction,-1.27791,36.89185,,, , 
0401KCF,,Kwa Chief,-1.28018,36.89622,,, , 
0401UM2,,Umoja 2,-1.27922,36.89821,,, , 
0401KSR,,Kayole Spine Junction,-1.27825,36.90006,,, , 
0411NSE,,Nasra Estate,-1.28108,36.9017,,, , 
0401BEN,,Bee Centre,-1.28275,36.902849,,, , 
0401MSB,,Masimba,-1.27834,36.90773,,, , 
0411MAS,,Masimba,-1.27724,36.90837,,, , 
0401NYV,,Nyama Villa,-1.27614,36.90885,,, , 
0401KDO,,Kwa D.O,-1.27465,36.91046,,, , 
0411RCK,,Rocks,-1.27369,36.91086,,, , 
0401ROK,,Rocks,-1.27285,36.91115,,, , 
0401PCE,,Pcea,-1.2706,36.91307,,, , 
0411KNS,,Kanisani,-1.26985,36.91335,,, , 
0401KNS,,Kanisani,-1.26892,36.91361,,, , 
0411TSH,,Tushauriane,-1.26644,36.916,,, , 
0411SP1,,Step 1,-1.26541,36.91643,,, , 
0401CLV,,Calvary,-1.2646,36.91685,,, , 
0412AMB,,Ambassadeur,-1.28614,36.82652,,, ,0005AMB
0411HMZ,,Hamza,-1.29698,36.87566,,, , 
0411TMH,,Tom Mboya Hall,-1.29661,36.87832,,, , 
0401KSD,,Kisumu Ndogo,-1.29924,36.89012,,, , 
0411KSD,,Kisumu Ndogo,-1.29909,36.89083,,, , 
0411SVN,,Savanna,-1.29752,36.89387,,, , 
0401SVN,,Savanna,-1.2971,36.89441,,, , 
0401GNF,,Green Field,-1.29451,36.89626,,, , 
0411GNF,,Green Field,-1.29434,36.89648,,, , 
0401HRS,,Harambee Sacco,-1.29262,36.89927,,, , 
0411PH5,,Phase 5,-1.29185,36.90056,,, , 
0401TGS,,Tuskys Green Span,-1.29024,36.90175,,, , 
0411TGS,,Tuskys Green Span,-1.28955,36.90217,,, , 
0401JCN,,Jacaranda,-1.28752,36.90462,,, , 
0411JCN,,Jacaranda,-1.287,36.90448,,, , 
0401GSE,,Green Span Estate,-1.28612,36.90417,,, , 
0401BEC,,Bee Centre,-1.28332,36.90282,,, , 
0401RCK,,Rocks,-1.27294,36.91098,,, , 
0401IFA,,Infill A,-1.27138,36.90951,,, , 
0401P3A,,Phase 3A,-1.27089,36.90911,,, , 
0411P3A,,Phase 3A,-1.27047,36.90877,,, , 
0401BMP,,Bumps,-1.26989,36.90834,,, , 
0401P3B,,Phase 3B,-1.268758,36.906726,,, , 
0401PS4,,Phase 4/Car Wash,-1.26837,36.90571,,, , 
0400PCE,,Pcea,-1.27068,36.91308,,, , 
0410PCE,,Pcea,-1.27141,36.91245,,, , 
0400RCK,,Rocks,-1.27296,36.9111,,, , 
0400KDO,,Kwa Do,-1.274628,36.910548,,, , 
0410KDO,,Kwa Do,-1.27532,36.90987,,, , 
0400NYV,,Nyama Villa,-1.2762,36.90886,,, , 
0400SOS,,Sosiani,-1.28138,36.90543,,, , 
0400BEC,,Bee Centre,-1.28335,36.90286,,, , 
0400GNS,,Green Span,-1.28596,36.90416,,, , 
0410PH8,,Phase 8,-1.28871,36.90342,,, , 
0400TSK,,Tuskys,-1.290194,36.901926,,, , 
0400PH5,,Phase 5,-1.29205,36.90041,,, , 
0410PS5,,Phase 5,-1.29244,36.89991,,, , 
0400HRS,,Harambee Sacco,-1.292715,36.89918,,, , 
0401EPA,,Epren Academy,-1.29547,36.89568,,, , 
0400EPA,,Epren Academy,-1.29582,36.89553,,, , 
0400TMN,,Tumaini,-1.29728,36.89428,,, , 
0400SVN,,Savanna,-1.29775,36.89367,,, , 
0400MRS,,Mara Savanna,-1.298668,36.892513,,, , 
0400KSD,,Kisumu Ndogo,-1.299397,36.890125,,, , 
0410KSD,,Kisumu Ndogo,-1.299596,36.889769,,, , 
0410DNR,,Donholm Roundabout,-1.29726,36.88532,,, , 
0410TMH,,Tom Mboya Hall,-1.29694,36.87756,,, , 
0410HMZ,,Hamza,-1.297333,36.87488,,, , 
0400TJR,,Total Jogoo Road,-1.298008,36.869484,,, , 
0400NCC,,Nacico,-1.28892,36.8398,,, , 
0400CTB,,Country Bus,-1.28666,36.835242,,, , 
0410SLA,,Salvation Army,-1.28515,36.83094,,, , 
0410BST,,Bus Station,-1.28691,36.82898,,, , 
0402CMK,,Ronald Ngala/Tuskys,-1.285901,36.827633,,, , 
0410NAI,,Umoja Stage,-1.296591,36.886749,,, , 
0402MLY,,Mama Lucy Terminal,-1.275035,36.898525,,, , 
0401JUN,,Junction,-1.27971,36.91058,,, , 
0411JUN,,Junction,-1.28044,36.91191,,, , 
0401POS,,Post,-1.28107,36.91382,,, , 
0401SWT,,Soweto,-1.28144,36.91469,,, , 
0411KOI,,Kioi,-1.27916,36.91541,,, , 
0401NYD,,Nyando,-1.27741,36.91583,,, , 
0401PMR,,Prime Rose,-1.27641,36.91665,,, , 
0411RST,,Rasta,-1.27547,36.91738,,, , 
0401MRA,,Maria,-1.27431,36.91788,,, , 
0401SBA,,Sabasaba,-1.27307,36.9182,,, , 
0411KCF,,Kwa Chief,-1.27166,36.91888,,, , 
0401GKC,,Goa Kayole Church,-1.27105,36.91933,,, , 
0401DSL,,Diesel,-1.270568,36.919652,,, , 
0401BSR,,Kayole Hispital/Biason Road,-1.270174,36.919794,,, , 
0401KON,,Kona,-1.268573,36.920489,,, , 
0401KYJ,,Kayole Junction,-1.257342,36.922846,,, , 
0401TWS,,Twisters,-1.25627,36.926635,,, , 
0411NJR,,Njiru,-1.250485,36.940001,,, , 
0403MKI,,Mwiki Terminal,-1.235916,36.934875,,, , 
0410NJR,,Njiru,-1.250577,36.939914,,, , 
0400KYJ,,Kayole Junction,-1.257457,36.922733,,, , 
0401MKB,,Mt Kenya Bar Shauri Moyo,-1.291703,36.855431,,, , 
0401MPS,,Morisson Primary School,-1.289819,36.859823,,, , 
0401BPS,,Bahati Primary School Kag Bahati,-1.288722,36.86233,,, , 
0401KST,,Kimathi/Section 3 Junction,-1.28848,36.863025,,, , 
0411DLP,,Dr. Livingstone Primary School,-1.287236,36.865176,,, , 
0411JSC,,Jerusalem Shopping Centre,-1.285251,36.867947,,, , 
0401USC,,Uhuru Shopping Centre,-1.283149,36.869973,,, , 
0401UPS,,Uhuru Primary School,-1.282416,36.870807,,, , 
0401PNR,,Pioneer Estate,-1.271557,36.880591,,, , 
0401CVT,,Civil Servants Total Petrol Station,-1.269612,36.880758,,, , 
0401CVS,,Civil Servants Southend Bar,-1.269417,36.881248,,, , 
0401FNN,,Friends Inn,-1.265392,36.885949,,, , 
0403KSE,,Kariobangi South Estate/Deliverance Church,-1.262589,36.887016,,, , 
0400DSP,,Dayspring,-1.263539,36.887485,,, , 
0400FSX,,56,-1.264858,36.886968,,, , 
0400FNN,,Friends Inn,-1.265346,36.886123,,, , 
0400KSP,,Kariobangi South Primary School,-1.26761,36.88542,,, , 
0400CSV,,Civil Servants,-1.269526,36.882858,,, , 
0400TTP,,Total Petrol Station,-1.269566,36.880842,,, , 
0400PES,,Pioneer Estate,-1.271602,36.880644,,, , 
0410USP,,Uhuru Shops,-1.28325,36.870013,,, , 
0400USS,,Uhuru Secondary School,-1.283791,36.869433,,, , 
0400UFD,,Uhuru Fields,-1.285159,36.868103,,, , 
0400JSC,,Jerusalem Shopping Centre,-1.2861,36.867097,,, , 
0400KAG,,Kag Bahati,-1.288915,36.862257,,, , 
0410BHS,,Bahati Stage,-1.289257,36.861512,,, , 
0410NPB,,Ngorofani Pcea Bahati,-1.289988,36.859837,,, , 
0400BHC,,Bahati Clinic,-1.290332,36.858991,,, , 
0400BDC,,Dc Bahati Office,-1.291113,36.857319,,, , 
0402AQN,,Aquinas,-1.292919,36.86259,,, , 
0412DLP,,Dr. Livingstone Primary School,-1.287124,36.865397,,, , 
0401CLT,,Caltex,-1.300826,36.887514,,, , 
0401KWR,,Kware,-1.307549,36.889996,,, , 
0401TMI,,Tumaini,-1.309334,36.890975,,, , 
0401MLD,,Meatland,-1.310881,36.891997,,, , 
0401STG,,Stage Mpya,-1.312419,36.892929,,, , 
0401FDA,,Fedha,-1.314621,36.894288,,, , 
0401PPL,,Pipeline,-1.317528,36.896065,,, , 
0401CMT,,Chemist,-1.31923,36.897193,,, , 
0401SPN,,Spinners,-1.320049,36.897686,,, , 
0401TRN,,Transami,-1.325301,36.897708,,, , 
0401KTN,,Kitindo,-1.326587,36.895879,,, , 
0400CBN,,Cabanas,-1.330018,36.890475,,, , 
0400KBL,,Kobil,-1.328278,36.892562,,, , 
0400KTN,,Kitindo,-1.326522,36.895331,,, , 
0400TRN,,Transami,-1.325403,36.897198,,, , 
0400RDA,,Rounda/Taj,-1.322794,36.899198,,, , 
0400CNT,,Connection,-1.321225,36.89818,,, , 
0400CMT,,Chemist,-1.319159,36.896993,,, , 
0400PPL,,Pipeline,-1.317316,36.89582,,, , 
0400FDA,,Fedha,-1.314552,36.894116,,, , 
0400AP1,,Avenue Park 1,-1.313665,36.893571,,, , 
0400STG,,Stage Mpya,-1.312481,36.892883,,, , 
0400AP2,,Avenue Park 2,-1.311383,36.892134,,, , 
0400TSA,,Tassia,-1.310417,36.891554,,, , 
0400TMI,,Tumaini,-1.309504,36.890988,,, , 
0400KWR,,Kware,-1.307618,36.889935,,, , 
0412CMC,,Commercial,-1.283244,36.826878,,, , 
0401FDJ,,Fedha Junction,-1.314264,36.894384,,, , 
0401FDE,,Fedha Estate,-1.313459,36.895747,,, , 
0401CWS,,Carwash,-1.30915,36.901952,,, , 
0403MWF,,Gate B,-1.308021,36.903472,,, , 
0410GTB,,Gate B,-1.308804,36.90256,,, , 
0400FDE,,Fedha Estate,-1.313642,36.895661,,, , 
0412DON,,Doni,-1.29804,36.88708,,, , 
0403KBL,,Kobil,-1.328658,36.892363,,, , 
0402DON,,Doni,-1.29895,36.88713,,, , 
0403RDA,,Rounda,-1.322971,36.899447,,, , 
0401TNS,,Transgobal,-1.338612,36.910735,,, , 
0411CRG,,Cargo,-1.336124,36.916187,,, , 
0401NAS,,Nas,-1.33724,36.919257,,, , 
0401PDO,,Passenger Drop Off,-1.331908,36.925852,,, , 
0401PD1,,Passenger Drop Off 1,-1.330685,36.924092,,, , 
0413PSB,,Passenger Boarding,-1.329602,36.92479,,, , 
0410APT,,Airport  Town Stage,-1.332423,36.926603,,, , 
0412TSR,,Tuskys Ronald Ngala,-1.2856,36.82833,,, ,0011TUS
0401KMJ,,Koma Junction,-1.265353,36.904544,,, , 
0403SKJ,,Saika Junction,-1.259517,36.912551,,, , 
0400SKJ,,Saika Junction,-1.259639,36.912423,,, , 
0400MYC,,Myca,-1.260856,36.909709,,, , 
0011TUS,,Tusker/Ronald Ngala,-1.285346,36.828574,,,1, 
0411BPF,,Buruburu Phase 5 Stage,-1.29418,36.8791,,, , 
0401BPF,,Buruburu Phase 5 Favourites,-1.29403,36.87993,,, , 
0401NPC,,Npc Buruburu,-1.29385,36.88073,,, , 
0411PFJ,,Phase 4 Ya Juu,-1.29252,36.88246,,, , 
0401BFA,,Bifa,-1.29074,36.88255,,, , 
0411PFS,,Phase 4 Stage,-1.28946,36.88204,,, , 
0401UCB,,Uchumi Buruburu,-1.288,36.88153,,, , 
0401TSK,,Tuskys,-1.28687,36.88114,,, , 
0403MTW,,Mutindwa,-1.28601,36.88066,,, , 
0400UCB,,Uchumi Buruburu,-1.28808,36.88157,,, , 
0400PFS,,Phase 4 Stage,-1.28923,36.88201,,, , 
0400BFA,,Bifa,-1.29074,36.88251,,, , 
0410PFJ,,Phase 4 Ya Juu,-1.29279,36.88228,,, , 
0400NPC,,Npc Buruburu,-1.29399,36.88053,,, , 
0410BPF,,Buruburu Phase 5 Stage,-1.29428,36.87888,,, , 
0410NCK,,Ncck,-1.29581,36.87668,,, , 
0402CTY,,City Stadium/Lusaka Road Junctn,-1.29345,36.84094,,, , 
0411DTB,,Dt Dobie,-1.29875,36.83781,,, , 
0401IND,,Industrial Area,-1.30013,36.83601,,, , 
0411CGR,,Car  & General,-1.30195,36.83243,,, , 
0401SLT,,Shimo La Tewa,-1.30361,36.82901,,, , 
0403NYO,,Baricho Road Terminus,-1.30411,36.82775,,, , 
0410CGR,,Car  &General,-1.30201,36.83195,,, , 
0400IND,,Industrial Area,-1.30012,36.83574,,, , 
0410DTB,,Dt Dobie,-1.29908,36.83715,,, , 
0412CTI,,City Stadium/Lusaka Road Junctn,-1.29336,36.84073,,, , 
0402LDR,,Ladhes Road/Otc,-1.28505,36.83242,,, , 
0401MYJ,,Manyanja,-1.2949,36.88697,,, , 
0411MYJ,,Manyanja,-1.2944,36.88798,,, , 
0411TEN,,Tena,-1.293,36.88979,,, , 
0411MCW,,Car Wash,-1.29017,36.89347,,, , 
0411MRR,,Manyanja Road Round About,-1.28737,36.89712,,, , 
0401MRR,,Manyanja Road Round About,-1.28621,36.89796,,, , 
0411BEN,,Bee Centre,-1.28332,36.90191,,, , 
0401MBA,,Masimba,-1.27812,36.90812,,, , 
0401NYR,,Nyora,-1.2671,36.92238,,, , 
0401MHN,,Mihang'O,-1.26568,36.92302,,, , 
0411MHN,,Mihang'O,-1.26512,36.92337,,, , 
0401SWM,,Sowematt,-1.26378,36.92286,,, , 
0401KNM,,Kona Mbaya,-1.26323,36.92144,,, , 
0403KY1,,Kayole 1,-1.26212,36.91966,,, , 
0410BEN,,Bee Centre,-1.28363,36.9017,,, , 
0400MRR,,Manyanja Road Round About,-1.28672,36.89801,,, , 
0410MRR,,Manyanja Road Round About,-1.28772,36.89679,,, , 
